movieId,title,genres,overview,poster_path
84156,Happy People: A Year in the Taiga (2010),Documentary,"In the center of the story is the life of the indigenous people of the village Bakhtia at the river Yenisei in the Siberian Taiga. The camera follows the protagonists in the village over a period of a year. The natives, whose daily routines have barely changed over the last centuries, keep living their lives according to their own cultural traditions.",/wSDdllenxdsPiMONxEQEBfiLvio.jpg
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,"Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.",/7VLYN2CfJpB6PrcuzDKKqdGSUi6.jpg
84189,I Spit on Your Grave (2010),Crime|Horror|Thriller,"Jennifer is a writer working on a new novel and, needing to get out of the city to finish it, hires a riverside apartment in upstate New York to finish her book—attracting the attention of a number of rowdy male locals.",/4VZ9eqel8Fsp54KMnesr3xIc67N.jpg
84240,Even the Rain (También la lluvia) (2010),Drama,"As a director and his crew shoot a controversial film about Christopher Columbus in Cochabamba, Bolivia, local people rise up against plans to privatize the water supply.",/nXjLFjC1nZUycdO273kV4sV3XqL.jpg
84246,It Happened on Fifth Avenue (1947),Comedy|Romance,"A New Yorker hobo moves into a mansion and along the way he gathers friends to live in the house with him. Before he knows it, he is living with the actual home owners.",/4iYAKgBIh8fKY7fdzSKee2t2VIa.jpg
84273,Zeitgeist: Moving Forward (2011),Documentary,"A presentation of a case for a needed transition out of the current socioeconomic monetary paradigm which governs the entire world society. This subject matter will transcend the issues of cultural relativism and traditional ideology and move to relate the core, empirical 'life ground' attributes of human and social survival, extrapolating those immutable natural laws into a new sustainable social paradigm called a 'Resource-Based Economy'.",/9yZKFyI1z1WMbkCdfL4Z7WIBLqv.jpg
84374,No Strings Attached (2011),Comedy|Romance,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",/9C09L1U9S13J4Ut029Qhu0oLcTQ.jpg
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills.,/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,"Lex Luthor enacts his plan to rid the world of Superman, once and for all. Succeeding with solar radiation poisoning, the Man of Steel is slowly dying. With what little times remains, the Last Son of Krypton must confront the revealing of his secret identity to Lois Lane and face Luthor in a final battle.",/30GAgK0SvrRoopHlEcrchXqD0hf.jpg
84512,Girls About Town (1931),Comedy,A dynamic duo in silk and ermine entertain hick businessmen looking for a good time while in Manhattan.,/tLOpoO4o1A00hXvs9bYaS2dtBxR.jpg
84523,Kill! (Kiru) (1968),Action|Comedy|Drama,"A pair of down-on-their-luck swordsmen arrive in a dusty, windblown town, where they become involved in a local clan dispute. One, previously a farmer, longs to become a noble samurai. The other, a former samurai haunted by his past, prefers living anonymously with gangsters. But when both men discover the wrongdoings of the nefarious clan leader, they side with a band of rebels who are under siege at a remote mountain cabin.",/wAmeXWsKTZrb1mQpEBvGfBpNM43.jpg
84553,Pekka ja Pätkä salapoliiseina (1957),Comedy,,/rVqjmU9zBnDszSGzUZ5leYq1ZSB.jpg
84601,Unknown (2011),Drama|Mystery|Thriller,"A man awakens from a coma, only to discover that someone has taken on his identity and that no one, (not even his wife), believes him. With the help of a young woman, he sets out to prove who he is.",/aXBQD515okXQZmYA89ntXMvSJSd.jpg
84615,Cedar Rapids (2011),Comedy,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,/udHprtPPfDHdcR1ijoY24mt9OB1.jpg
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",/vVQwgfS9gSFviVT4gS7tZAmhRFc.jpg
84696,Burke and Hare (2010),Comedy|Thriller,Two 19th-century opportunists become serial killers so that they can maintain their profitable business supplying cadavers to an anatomist.,/gcSbKn6T4JGnaotGD91OMysDyEU.jpg
84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance,"Mr. Kim is jobless, lost in debt and has been dumped by his girlfriend. He decides to end it all by jumping into the Han River - only to find himself washed up on a small, mid-river island. He soon abandons thoughts of suicide or rescue and begins a new life as a castaway. His antics catch the attention of a young woman whose apartment overlooks the river. Her discovery changes both their lives.",/gGzovvmOEyNVUu4WEHtw9wfDsqI.jpg
84772,Paul (2011),Adventure|Comedy|Sci-Fi,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",/y3fEPKUbpO1Yym1UyyPbwpp0XhO.jpg
84799,"Asphyx, The (1973)",Horror|Sci-Fi,"Hugo is a brilliant turn-of-the-century scientist, loved and respected by his family and friends, admired by his colleagues. But he is a man quickly becoming obsessed with a curious and frightening question... what is the mysterious apparition found in the photographs of his dying subjects?",/wNhvInBBcwIgSu1DYSFBNQaStyr.jpg
84844,Brother 2 (Brat 2) (2000),Crime|Drama,"Arriving in Moscow, Chechen War veteran Danila (Sergei Bodrov Jr) meets Konstantin, an old friend who tells him that his twin brother has been forced into signing a crooked contract with a US ice hockey team. Soon after this meeting, Danila discovers Konstantin dead and he sets out to avenge his death; a journey that leads him to Chicago and a whole new experience.",/r5pffTC8XZsrGUYSU8e23dGmGNK.jpg
84847,Emma (2009),Comedy|Drama|Romance,,
84942,Drive Angry (2011),Action|Fantasy|Thriller,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with a sexy, tough-as-nails waitress, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",/88jM4h9Jd9NRjgq72kmJZ2jXyzN.jpg
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",/cZ4KgWxYTXHvCgKYqGPRcSiiVoy.jpg
84950,Take Me Home Tonight (2011),Comedy|Drama,"Recent MIT grad Matt Franklin should be well on his way to a successful career at a Fortune 500 company, but instead he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori, walks in and invites him to an end-of-summer party. With the help of his twin sister and his best friend, Matt hatches a plan to change the course of his life.",/nInduPOusI1alDIC0UttFjDIKsO.jpg
84952,Confessions (Kokuhaku) (2010),Drama|Horror,A psychological thriller of a grieving mother turned cold-blooded avenger with a twisty master plan to pay back those who were responsible for her daughter's death.,/xQcnx6jMuPRCeidotgVy6YIls6p.jpg
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",/A4wKf04g4DCVAWC67uPGozIJPGw.jpg
85020,"Mechanic, The (2011)",Action|Drama|Thriller,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. It's a job that requires professional perfection and total detachment, and Bishop is the best in the business. But when he is ordered to take out his mentor and close friend Harry, Bishop is anything but detached.",/fDAEJr4WLZLJQmckA2JZNICt0u3.jpg
85022,Hall Pass (2011),Comedy,"When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages, they grant the guys a 'hall pass'—one week of freedom to do whatever they want. At first, it seems like a dream come true, but they quickly discover that their expectations of the single life—and themselves—are completely and hilariously out of sync with reality.",/HqwUkeLOm6PUvcMntKvN0iSNR.jpg
85025,"Eagle, The (2011)",Adventure|Drama,"In 140 AD, twenty years after the unexplained disappearance of the entire Ninth Legion in the mountains of Scotland, young centurion Marcus Aquila arrives from Rome to solve the mystery and restore the reputation of his father, the commander of the Ninth. Accompanied only by his British slave Esca, Marcus sets out across Hadrian's Wall into the uncharted highlands of Caledonia - to confront its savage tribes, make peace with his father's memory, and retrieve the lost legion's golden emblem, the Eagle of the Ninth.",/e7rcJQWplGZWz57yGlP87rlPmI.jpg
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.",/973sCL0OjAk2Igq46SDwhyDFv3n.jpg
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War,"When once distant UFOs become a terrifying threat attacking Earth, a Marine staff sergeant and his team take it upon themselves to face the enemy and protect what remains of the planet.",/jloyGeVYZSxM9zsLFvVOWuj2ey4.jpg
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,"A student tries to fix a problem he accidentally caused in OZ, a digital world, while pretending to be the fiancé of his friend at her grandmother's 90th birthday.",/yHy8TrRLnuBZ4t2C0l0pSpRXVHO.jpg
85213,"Sunset Limited, The (2011)",Drama,"A deeply religious black ex-con thwarts the suicide attempt of an asocial white college professor who tries to throw himself in front of an oncoming subway train, 'The Sunset Limited.' As the one attempts to connect on a rational, spiritual and emotional level, the other remains steadfast in his hard-earned despair. Locked in a philosophical debate, both passionately defend their personal credos and try to convert the other.",/8cwqylJVbCfMflcjXQ71CwsXdpf.jpg
