movieId,lead_cast,director
156607,"['Chris Hemsworth', 'Charlize Theron', 'Emily Blunt', 'Jessica Chastain', 'Nick Frost']",['Cedric Nicolas-Troyan']
156609,"['Seth Rogen', 'Zac Efron', 'Rose Byrne', 'Chloë Grace Moretz', 'Dave Franco']",['Nicholas Stoller']
156675,"['Christopher George', 'Greta Baldwin', 'Henry Jones', 'Monte Markham', 'Harold Gould']",['William Castle']
156706,"['Nicolas Cage', 'Elijah Wood', 'Sky Ferreira', 'Jerry Lewis', 'Kevin Weisman']","['Alex Brewer', 'Benjamin Brewer']"
156726,"['Kate Siegel', 'John Gallagher Jr.', 'Samantha Sloyan', 'Michael Trucco', 'Emilia Graves']",['Mike Flanagan']
156781,['Jimmy Carr'],['Tristram Shapeero']
156783,['Jimmy Carr'],['Paul Wheeler']
157108,"['Helge Schneider', 'Peter Berling', 'Andreas Kunze', 'Peter Thoms', 'Werner Abrolat']","['Helge Schneider', 'Ralf Huettner']"
157110,"['Helge Schneider', 'Helmut Körschgen', 'Andreas Kunze', 'Otto Van den Berg', 'Guenther Kordas']","['Helge Schneider', 'Christoph Schlingensief']"
157122,"['Dev Patel', 'Jeremy Irons', 'Toby Jones', 'Devika Bhise', 'Stephen Fry']",['Matt Brown']
157130,"['Rebecca Ferguson', 'Sam Reid', 'Charles Dance', 'Antje Traue', 'Oliver Jackson-Cohen']",['Shamim Sarif']
157172,"['Mel Welles', 'Robert Jayne', 'David Carradine', 'Susan Lee Hoffman', 'Blake Bahner']",['Charles B. Griffith']
157200,"['George Clooney', 'Julia Roberts', ""Jack O'Connell"", 'Dominic West', 'Caitríona Balfe']",['Jodie Foster']
157270,"['Ice Cube', 'Cedric the Entertainer', 'Regina Hall', 'Sean Patrick Thomas', 'Eve Jeffers Cooper']",['Malcolm D. Lee']
157296,"['Albert Brooks', 'Ellen DeGeneres', ""Ed O'Neill"", 'Hayden Rolence', 'Diane Keaton']",['Andrew Stanton']
157312,"['Melissa McCarthy', 'Kristen Bell', 'Peter Dinklage', 'Kathy Bates', 'Tyler Labine']",['Ben Falcone']
157340,"['Jason Sudeikis', 'Josh Gad', 'Danny McBride', 'Maya Rudolph', 'Bill Hader']","['Fergal Reilly', 'Clay Kaytis']"
157369,"['Takeru Satoh', 'Ryunosuke Kamiki', 'Nana Komatsu', 'Kenta Kiritani', 'Hirofumi Arai']",['Hitoshi One']
157407,"['John Travolta', 'Christopher Meloni', 'Amanda Schull', 'Sam Trammell', 'Patrick St. Esprit']",['Chuck Russell']
157432,"['Bruce Willis', 'Claire Forlani', 'Mark-Paul Gosselaar', 'John Brotherton', 'Lydia Hull']",['Max Adams']
157699,"['Joseph Gordon-Levitt', 'Shailene Woodley', 'Melissa Leo', 'Zachary Quinto', 'Tom Wilkinson']",['Oliver Stone']
157775,"['Masami Kikuchi', 'Ai Orikasa', 'Chisa Yokoyama', 'Megumi Hayashibara', 'Ryuuzaburou Ootomo']",['Hiroshi Negishi']
157865,"['James Arnold Taylor', 'David Kaye', 'Paul Giamatti', 'John Goodman', 'Bella Thorne']","['Kevin Munroe', 'Jericca Cleland']"
158022,"['Warren Brown', 'Greg McHugh', 'Alistair Petrie', 'Danielle Bux', 'Mark Bright']",['Matt Wilde']
158027,"['Lee Sung-min', 'Shim Eun-kyung', 'Lee Ha-nee', 'Chae Soo-bin', 'Lee Hee-jun']",['Lee Ho-jae']
158035,"['Tomokazu Sugita', 'Daisuke Sakaguchi', 'Rie Kugimiya', 'Akira Ishida', 'Susumu Chiba']",['Youichi Fujita']
158238,"['Ryan Gosling', 'Russell Crowe', 'Angourie Rice', 'Margaret Qualley', 'Kim Basinger']",['Shane Black']
158254,"['Dolph Lundgren', 'Sarah Strange', 'Andre Tricoteux', 'Aleks Paunovic', 'Fiona Vroom']",['Don Michael Paul']
158388,"['Gil Gerard', 'Pamela Hensley', 'Erin Gray', 'Henry Silva', ""Tim O'Connor""]",['Daniel Haller']
158398,"['Klas-Gösta Olsson', 'Lennart Björklund', 'Christer Christensen', 'Bernhard Eiger', 'Rolf Engström']",['Roy Andersson']
158402,"['Danila Kozlovsky', 'Vladimir Mashkov', 'Agnė Grudytė', 'Sergey Shakurov', 'Sergey Romanovich']",['Nikolay Lebedev']
158528,"['Blake Lively', 'Óscar Jaenada', 'Janelle Bailey', 'Chelsea Moody', 'Angelo Josue Lozano Corzo']",['Jaume Collet-Serra']
158721,"['Nicholas Tse', 'Daniel Wu', 'Stephen Fung', 'Sam Lee', 'Grace Yip']",['Benny Chan']
158783,"['Kim Min-hee', 'Kim Tae-ri', 'Ha Jung-woo', 'Cho Jin-woong', 'Kim Hae-sook']",['Park Chan-wook']
158813,"['Anne Hathaway', 'Mia Wasikowska', 'Johnny Depp', 'Helena Bonham Carter', 'Alan Rickman']",['James Bobin']
158830,"['Mark Rylance', 'Ruby Barnhill', 'Rebecca Hall', 'Jemaine Clement', 'Bill Hader']",['Steven Spielberg']
158842,"['Louis Theroux', 'Tom De Vocht', 'Marty Rathbun', 'Jefferson Hawkins', 'Andrew Perez']",['John Dower']
158872,"['Seth Rogen', 'Kristen Wiig', 'Jonah Hill', 'Bill Hader', 'Michael Cera']","['Conrad Vernon', 'Greg Tiernan']"
158874,"[""Shin'ichi Chiba"", 'Jirô Chiba', 'Kenji Imai', 'Masashi Ishibashi', 'Mikio Narita']",['Kazuhiko Yamaguchi']
158882,"['Nicollette Sheridan', 'Dan Payne', 'Jayne Eastwood', 'Genea Charpentier', 'Lochlyn Munro']",['Monika Mitchell']
158956,"['Vanessa Kirby', 'Thure Lindhardt', 'David Ajala', 'Tom McKay', 'Deborah Rosan']",['Steven Gomez']
158966,"['Viggo Mortensen', 'Samantha Isler', 'Annalise Basso', 'Steve Zahn', 'George MacKay']",['Matt Ross']
158972,"['Sandra Hüller', 'Peter Simonischek', 'Michael Wittenborn', 'Thomas Loibl', 'Trystan Pütter']",['Maren Ade']
159061,"['Kwak Do-won', 'Hwang Jung-min', 'Chun Woo-hee', 'Jun Kunimura', 'Kim Hwan-hee']",['Na Hong-jin']
159069,"['Viktor Sukhorukov', 'Ivan Krivoruchko', 'Lev Kubarev', 'Nadezhda Zharikova', 'Vladimir Ermilov']","['Mikhail Grigoryev', 'Vladimir Studennikov']"
159077,"['Susan Sarandon', 'Rose Byrne', 'J.K. Simmons', 'Cecily Strong', 'Jerrod Carmichael']",['Lorene Scafaria']
159093,"['Jesse Eisenberg', 'Mark Ruffalo', 'Woody Harrelson', 'Morgan Freeman', 'Dave Franco']",['Jon M. Chu']
159161,['Ali Wong'],['Jay Karas']
159193,"['Jesse Eisenberg', 'Kristen Stewart', 'Steve Carell', 'Blake Lively', 'Parker Posey']",['Woody Allen']
159403,"['Banjo Ginga', 'Masane Tsukayama', 'Hideko Yoshida', 'Iemasa Kayumi', 'Hiroshi Ôtake']","['Katsuhiro Otomo', 'Yoshiaki Kawajiri', 'Rintaro']"
159415,"['Paul Dano', 'Daniel Radcliffe', 'Mary Elizabeth Winstead', 'Antonia Ribero', 'Timothy Eulich']","['Daniel Scheinert', 'Daniel Kwan']"
159441,"['Adam Sandler', 'David Spade', 'Paula Patton', 'Kathryn Hahn', 'Nick Swardson']",['Steven Brill']
159510,"['Ewa Aulin', 'Klaus Kinski', 'Luciano Rossi', 'Attilio Dottesio', 'Carla Mancini']","[""Joe D'Amato""]"
159690,"['Megan Fox', 'Laura Linney', 'Will Arnett', 'Stephen Amell', 'Pete Ploszek']",['Dave Green']
159717,"['Paul Rudd', 'Craig Roberts', 'Selena Gomez', 'Jennifer Ehle', 'Megan Ferguson']",['Rob Burnett']
159755,"['Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Tim Meadows', 'Sarah Silverman']","['Akiva Schaffer', 'Jorma Taccone']"
159779,"['John Hannah', 'Nonso Anozie', 'Matt Lucas', 'Maxine Peake', 'Eleanor Matsuura']",['David Kerr']
159811,"['Elmira Zherzdeva', 'Anatoli Gorokhov', 'Oleg Anofriev', 'Gennadiy Gladkov']",['Inessa Kovalevskaya']
159817,,
159849,"['Bo Burnham', 'Lorene Scafaria']","['Bo Burnham', 'Christopher Storer']"
159858,"['Patrick Wilson', 'Vera Farmiga', 'Madison Wolfe', ""Frances O'Connor"", 'Simon McBurney']",['James Wan']
159976,"['Kevin de Paula', 'Leonardo Lima Carvalho', 'Seu Jorge', 'Milton Gonçalves', 'Seth Michaels']","['Jeff Zimbalist', 'Michael Zimbalist']"
160080,"['Kristen Wiig', 'Melissa McCarthy', 'Kate McKinnon', 'Leslie Jones', 'Chris Hemsworth']",['Paul Feig']
160271,"['Kevin Hart', 'Dwayne Johnson', 'Amy Ryan', 'Aaron Paul', 'Danielle Nicolet']",['Rawson Marshall Thurber']
160289,['O.J. Simpson'],['Ezra Edelman']
160341,"['Gary Daniels', 'Chuck Jeffreys', 'Frank Gorshin', 'Darren Shahlavi', 'Nina Repeta']",['Tony Leung Siu-Hung']
160400,"['Colin Firth', 'Jude Law', 'Nicole Kidman', 'Laura Linney', 'Guy Pearce']",['Michael Grandage']
160422,"['Leo Genn', 'David Tomlinson', 'Anthony Steel', 'David Greene', 'Peter Burton']",['Jack Lee']
160438,"['Matt Damon', 'Tommy Lee Jones', 'Alicia Vikander', 'Vincent Cassel', 'Julia Stiles']",['Paul Greengrass']
160440,"['Paula Garcés', 'Annabella Sciorra', 'Bill Camp', 'Philip Ettinger', 'Julio C. Peña']",['Michael Walker']
160527,"['Koji Tsuruta', 'Noboru Andô', 'Kenji Imai', 'Akiko Kudō', 'Kenjiro Morokado']",['Kinji Fukasaku']
160563,"['Alexander Skarsgård', 'Christoph Waltz', 'Samuel L. Jackson', 'Margot Robbie', 'Djimon Hounsou']",['David Yates']
160565,"['Elizabeth Mitchell', 'Frank Grillo', 'Mykelti Williamson', 'Betty Gabriel', 'Joseph Julian Soria']",['James DeMonaco']
160567,"['Zac Efron', 'Adam DeVine', 'Anna Kendrick', 'Aubrey Plaza', 'Sam Richardson']",['Jake Szymanski']
160569,"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Queen Latifah', 'Seann William Scott']",['Mike Thurmeier']
160571,"['Teresa Palmer', 'Maria Bello', 'Gabriel Bateman', 'Alexander DiPersia', 'Alicia Vela-Bailey']",['David F. Sandberg']
160573,"['Oakes Fegley', 'Bryce Dallas Howard', 'Wes Bentley', 'Karl Urban', 'Oona Laurence']",['David Lowery']
160644,"['Logan Lerman', 'Sarah Gadon', 'Tracy Letts', 'Linda Emond', 'Joanne Baron']",['James Schamus']
160646,"['Ben Schnetzer', 'Nick Jonas', 'Austin Lyon', 'Virginia Gardner', 'Danny Flaherty']",['Andrew Neel']
160684,"['Bruce Willis', 'Dave Bautista', 'Christopher Meloni', 'Danny A. Abeckaser', 'Lydia Hull']",['Steven C. Miller']
160718,[],['Alan Barillaro']
160730,"['James Franco', 'Amber Heard', 'Ed Harris', 'Christian Slater', 'Wilmer Valderrama']",['Pamela Romanowsky']
160836,"['Joe Odagiri', 'Jai West', 'Motoki Fukami', 'Hiroyuki Ikeuchi', 'Sayako Hagiwara']",['Sion Sono']
160848,"['Emmanuel Garijo', 'Tom Hudson', 'Baptiste Goy', 'Axel Devillers', 'Barbara Beretta']",['Michael Dudok de Wit']
160872,"['Sarah Hyland', 'Clara Mamet', 'Steven Krueger', 'Justin Chon', 'Sophie Dalah']",['Jeffrey G. Hunt']
160954,"['Emma Roberts', 'Dave Franco', 'Emily Meade', 'Miles Heizer', 'Juliette Lewis']","['Henry Joost', 'Ariel Schulman']"
160978,"['Luchino Fujisaki', 'Yoshiichi Kawada', 'Ryôsuke Koshiba', 'Kae Minami', 'Ikuma Saisho']",['Hiroki Yamaguchi']
160980,"['Tom Hanks', 'Aaron Eckhart', 'Laura Linney', 'Anna Gunn', 'Autumn Reeser']",['Clint Eastwood']
161008,"['Laura Harring', 'Jeff James', 'Barbra Brighton', 'Miranda Garrison', 'Sid Haig']",['Greydon Clark']
161024,['Jim Jefferies'],['Ryan Polito']
161032,"['Dorothy McGinnis', 'Virginia Maitland', 'Robert Chadwick', 'Richard White']",['David Lynch']
161044,"['Lars Bom', 'Puk Scharbau', 'Jørgen Kiil', 'Karin Rørbeck']",['Thomas Borch Nielsen']
161127,"['Bryan Cranston', 'Diane Kruger', 'John Leguizamo', 'Daniel Mays', 'Benjamin Bratt']",['Brad Furman']
161131,"['Miles Teller', 'Jonah Hill', 'Ana de Armas', 'Bradley Cooper', 'Kevin Pollak']",['Todd Phillips']
161290,"['Michael Jai White', 'Danny Trejo', 'Michael Madsen', 'Jason Mewes', 'Paul Sloan']",['Christian Sesma']
161354,"['Kevin Conroy', 'Mark Hamill', 'Tara Strong', 'Ray Wise', 'Robin Atkin Downes']",['Sam Liu']
161580,"['Mila Kunis', 'Kristen Bell', 'Kathryn Hahn', 'Christina Applegate', 'Jada Pinkett Smith']","['Jon Lucas', 'Scott Moore']"
161582,"['Jeff Bridges', 'Chris Pine', 'Ben Foster', 'Gil Birmingham', 'Marin Ireland']",['David Mackenzie']
161594,"['Go Ayano', 'Shioli Kutsuna', 'Ayumi Fujimura', 'Keiji Fujiwara', 'Koichi Yamadera']",['Takeshi Nozue']
161634,"['Stephen Lang', 'Jane Levy', 'Dylan Minnette', 'Daniel Zovatto', 'Emma Bercovici']",['Fede Álvarez']
161830,"['Helen Rogers', 'Alexandra Turshen', 'Lauren Molina', 'Larry Fessenden', 'Adam Cornelius']","['Robert Olsen', 'Dan Berk']"
161918,"['Ian Ziering', 'Ryan Whitney Newman', 'Tara Reid', 'David Hasselhoff', 'Gary Busey']",['Anthony C. Ferrante']
161922,"['Hailee Steinfeld', 'Haley Lu Richardson', 'Blake Jenner', 'Woody Harrelson', 'Kyra Sedgwick']",['Kelly Fremon Craig']
161966,"['Isabelle Huppert', 'Laurent Lafitte', 'Anne Consigny', 'Charles Berling', 'Virginie Efira']",['Paul Verhoeven']
162082,"['Gong Yoo', 'Kim Su-an', 'Jung Yu-mi', 'Ma Dong-seok', 'Choi Woo-shik']",['Yeon Sang-ho']
162344,"['Tom Segura', 'Davis Choh']","['Jay Karas', 'Rami Hachache']"
162350,"['Denzel Washington', 'Chris Pratt', 'Ethan Hawke', ""Vincent D'Onofrio"", 'Lee Byung-hun']",['Antoine Fuqua']
162414,"['Trevante Rhodes', 'André Holland', 'Janelle Monáe', 'Ashton Sanders', 'Jharrel Jerome']",['Barry Jenkins']
162478,"['Zach Galifianakis', 'Owen Wilson', 'Kristen Wiig', 'Kate McKinnon', 'Leslie Jones']",['Jared Hess']
162578,"['Art Parkinson', 'Charlize Theron', 'Brenda Vaccaro', 'Cary-Hiroyuki Tagawa', 'Meyrick Murphy']",['Travis Knight']
162590,"['Renée Zellweger', 'Colin Firth', 'Patrick Dempsey', 'Jim Broadbent', 'Gemma Jones']",['Sharon Maguire']
162598,"['Mark Wahlberg', 'Kurt Russell', 'John Malkovich', 'Gina Rodriguez', ""Dylan O'Brien""]",['Peter Berg']
162600,"['Eva Green', 'Asa Butterfield', 'Samuel L. Jackson', 'Judi Dench', 'Rupert Everett']",['Tim Burton']
162602,"['Emily Blunt', 'Rebecca Ferguson', 'Haley Bennett', 'Justin Theroux', 'Luke Evans']",['Tate Taylor']
162606,"['Ben Affleck', 'Anna Kendrick', 'J.K. Simmons', 'Jon Bernthal', 'Jeffrey Tambor']","[""Gavin O'Connor""]"
162828,"['Daniel Radcliffe', 'Toni Collette', 'Tracy Letts', 'Sam Trammell', 'Nestor Carbonell']",['Daniel Ragussis']
162968,"['Hiroshi Kamiya', 'Maaya Sakamoto', 'Yui Horie', 'Takahiro Sakurai', 'Masashi Ebara']",['Tatsuya Oishi']
162982,"['Mamoru Miyano', 'Asami Imai', 'Tomokazu Seki', 'Kana Hanazawa', 'Yukari Tamura']",['Kanji Wakabayashi']
163056,"['Hiroki Hasegawa', 'Yutaka Takenouchi', 'Satomi Ishihara', 'Kengo Kora', 'Satoru Matsuo']",['Hideaki Anno']
163072,"['Evgeni Leonov', 'Iya Savvina', 'Vladimir Osenev']",['Fyodor Khitruk']
163112,"['Evgeni Leonov', 'Iya Savvina', 'Anatoliy Shchukin', 'Vladimir Osenev']",['Fyodor Khitruk']
163134,"['Ryunosuke Kamiki', 'Mone Kamishiraishi', 'Ryo Narita', 'Aoi Yuki', 'Nobunaga Shimazaki']",['Makoto Shinkai']
163386,"['Vladimir Osenev', 'Evgeni Leonov', 'Iya Savvina']","['Fyodor Khitruk', 'Gennadiy Sokolskiy']"
163527,"['David Hasselhoff', 'Seth MacFarlane', 'Jeff Ross', 'Pamela Anderson', 'Hulk Hogan']",['Joel Gallen']
163639,"['Grey DeLisle', 'Anais Fairweather', 'Mae Whitman', 'Tara Strong', 'Teala Dunn']","['Jennifer Coyle', 'Cecilia Aranovich']"
163645,"['Andrew Garfield', 'Sam Worthington', 'Vince Vaughn', 'Teresa Palmer', 'Luke Bracey']",['Mel Gibson']
163653,['David Cross'],['Alex Coletti']
163809,,
163925,"['Aleksandr Filippenko', 'Aleksey Ptitsyn']","['Igor Kovalyov', 'Aleksandr Tatarskiy']"
163937,"['James Allen McCune', 'Callie Hernandez', 'Brandon Scott', 'Corbin Reid', 'Valorie Curry']",['Adam Wingard']
163981,"['Sheri Moon Zombie', 'Richard Brake', 'Meg Foster', 'Malcolm McDowell', 'Daniel Roebuck']",['Rob Zombie']
163985,"['Robbie Amell', 'Rachael Taylor', 'Gray Powell', 'Jacob Neayem', 'Shaun Benson']",['Tony Elliott']
164179,"['Amy Adams', 'Jeremy Renner', 'Forest Whitaker', 'Michael Stuhlbarg', 'Tzi Ma']",['Denis Villeneuve']
164200,"['Andy Samberg', 'Katie Crown', 'Kelsey Grammer', 'Keegan-Michael Key', 'Jordan Peele']","['Doug Sweetland', 'Nicholas Stoller']"
164226,"['Allie Marie Evans', 'Patrick Johnson', ""Peter O'Brien"", 'Lyliana Wray', 'Tina Huang']",['Jay Martin']
164280,"['Adan Jodorowsky', 'Brontis Jodorowsky', 'Pamela Flores', 'Leandro Taub', 'Alejandro Jodorowsky']",['Alejandro Jodorowsky']
164367,"['Sennia Nanua', 'Gemma Arterton', 'Paddy Considine', 'Glenn Close', 'Fisayo Akinade']",['Colm McCarthy']
164375,"['Sarah Jessica Parker', 'Paz Vega', 'Claudia Cardinale', 'Raoul Bova', 'Rosie Day']",['Ella Lemhagen']
164540,"['Amanda Knox', 'Raffaele Sollecito', 'Patrick Lumumba', 'Giuliano Mignini', 'Nick Pisa']","['Rod Blackhurst', 'Brian McGinn']"
164647,"['Grace Helbig', 'Mamrie Hart', 'Hannah Hart', 'Matt Dellapina', 'Adam Lustick']",['Andrew Bush']
164655,"['Iggy Pop', 'Ron Asheton', 'Scott Asheton', 'James Williamson', 'Dave Alexander']",['Jim Jarmusch']
164707,"['Jordan Danger', 'Cristine Rose', 'Ryan Malgarini', 'Tania Gunadi', 'Amy Halloran']",['Francine McDougall']
164753,"['Erika Christensen', 'Paul Greene', 'Ali Liebert', 'Antonio Cupo', 'Nicole Major']",['Terry Ingram']
164881,"['Ivan Yankovsky', 'Lyubov Aksyonova', 'Leonid Yarmolnik', 'Mikhail Evlanov', 'Sabina Akhmedova']",['Emilis Vėlyvis']
164909,"['Ryan Gosling', 'Emma Stone', 'John Legend', 'Rosemarie DeWitt', 'J.K. Simmons']",['Damien Chazelle']
164917,"['Jelani Cobb', 'Angela Davis', 'Henry Louis Gates, Jr.', 'Michelle Alexander', 'Cory Booker']",['Ava DuVernay']
165075,"['Jonathan Rhys Meyers', 'Daniel Huttlestone', 'Dougray Scott', 'Natascha McElhone', 'Tom Hughes']",['Derrick Borte']
165101,"['Tom Hanks', 'Felicity Jones', 'Omar Sy', 'Irrfan Khan', 'Sidse Babett Knudsen']",['Ron Howard']
165103,"['Jon Hamm', 'Isla Fisher', 'Zach Galifianakis', 'Gal Gadot', 'Patton Oswalt']",['Greg Mottola']
165139,"['Shirley MacLaine', 'Jessica Lange', 'Billy Connolly', 'Santiago Segura', 'Howard Hesseman']",['Andy Tennant']
165343,"['Laverne Cox', 'Victoria Justice', 'Ryan McCartan', 'Staz Nair', 'Annaleigh Ashford']",['Kenny Ortega']
165347,"['Tom Cruise', 'Cobie Smulders', 'Danika Yarosh', 'Aldis Hodge', 'Patrick Heusinger']",['Edward Zwick']
165483,['Joe Rogan'],['Anthony Giordano']
165489,"['Jim Broadbent', 'Brenda Blethyn', 'Luke Treadaway', 'Roger Allam', 'Virginia McKenna']",['Roger Mainwood']
165529,"['Matthew Modine', 'Kelli Williams', 'Ron Rifkin', 'Bonnie Bedelia', 'Gloria Slade']",['Jeff Bleckner']
165549,"['Casey Affleck', 'Lucas Hedges', 'Michelle Williams', 'Kyle Chandler', 'C.J. Wilson']",['Kenneth Lonergan']
165551,"['Dev Patel', 'Rooney Mara', 'David Wenham', 'Nicole Kidman', 'Abhishek Bharate']",['Garth Davis']
165635,"['Peyton List', 'Logan Paul', 'Matthew Glave', 'Stacey Dash', 'Lia Marie Johnson']",['Michael J. Gallagher']
165639,"['Chris Hemsworth', 'Mark Ruffalo', 'Daley Pearson']",['Taika Waititi']
165645,"['Billy Bob Thornton', 'Kathy Bates', 'Brett Kelly', 'Tony Cox', 'Christina Hendricks']",['Mark Waters']
165671,"['Jay Baruchel', 'Dave Schultz', 'Kelly Chase', 'Brett Hull', 'Jarome Iginla']",['Brett Harvey']
165843,"['Julian Assange', 'Sarah Harrison', 'Jacob Appelbaum', 'Joseph Farrell', 'Renata Avila']",['Laura Poitras']
165947,"['Kevin James', 'Kim Coates', 'Maurice Compte', 'Zulay Henao', 'Andrew Howard']",['Jeff Wadlow']
165959,"['Oleg Kulikovich', 'Liya Medvedeva', 'Dimitri Vysotsky', 'Anatoliy Petrov', 'Ivan Krasko']",['Konstantin Bronzit']
165969,"['Adam Curtis', 'Donald Trump', 'Vladimir Putin', 'Ronald Reagan', 'Henry Kissinger']",['Adam Curtis']
166015,"['Marc Zinga', 'Aïssa Maïga', 'Jonathan Lambert', 'Rufus', 'Bayron Lebli']",['Julien Rambaldi']
166024,"['Johnny Simmons', 'J.K. Simmons', 'Nate Lang', 'C.J. Vana']",['Damien Chazelle']
166183,"['Vasiliy Livanov', 'Klara Rumyanova']",['Boris Stepantsev']
166203,"['Maria Ehrich', 'Jannis Niewöhner', 'Josefine Preuss', 'Florian Bartholomäi', 'Peter Simonischek']","['Felix Fuchssteiner', 'Katharina Schöde']"
166291,"['Miyu Irino', 'Saori Hayami', 'Aoi Yuki', 'Kensho Ono', 'Yuki Kaneko']",['Naoko Yamada']
166461,"[""Auli'i Cravalho"", 'Dwayne Johnson', 'Rachel House', 'Temuera Morrison', 'Jemaine Clement']","['Ron Clements', 'John Musker']"
166492,"['Jason Bateman', 'Olivia Munn', 'T.J. Miller', 'Jennifer Aniston', 'Kate McKinnon']","['Josh Gordon', 'Will Speck']"
166526,"['Asa Butterfield', 'Britt Robertson', 'Carla Gugino', 'Gary Oldman', 'Janet Montgomery']",['Peter Chelsom']
166528,"['Felicity Jones', 'Diego Luna', 'Alan Tudyk', 'Donnie Yen', 'Jiang Wen']",['Gareth Edwards']
166534,"['James McAvoy', 'Anya Taylor-Joy', 'Betty Buckley', 'Haley Lu Richardson', 'Jessica Sula']",['M. Night Shyamalan']
166558,"['Kate Beckinsale', 'Theo James', 'Tobias Menzies', 'Lara Pulver', 'Bradley James']",['Anna Foerster']
166568,"['Jessica Chastain', 'Mark Strong', 'Gugu Mbatha-Raw', 'Alison Pill', 'Michael Stuhlbarg']",['John Madden']
166635,"['Chris Pratt', 'Jennifer Lawrence', 'Michael Sheen', 'Laurence Fishburne', 'Andy García']",['Morten Tyldum']
166643,"['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monáe', 'Kevin Costner', 'Kirsten Dunst']",['Theodore Melfi']
166705,"['Denzel Washington', 'Viola Davis', 'Stephen McKinley Henderson', 'Jovan Adepo', 'Russell Hornsby']",['Denzel Washington']
166946,"['Michael Keaton', 'Nick Offerman', 'John Carroll Lynch', 'Linda Cardellini', 'Patrick Wilson']",['John Lee Hancock']
167018,"['Bryan Cranston', 'James Franco', 'Zoey Deutch', 'Megan Mullally', 'Griffin Gluck']",['John Hamburg']
167036,"['Matthew McConaughey', 'Reese Witherspoon', 'Seth MacFarlane', 'Scarlett Johansson', 'John C. Reilly']",['Garth Jennings']
167064,"['Samuel L. Jackson', 'James Baldwin', 'Martin Luther King Jr.', 'Malcolm X', 'Medgar Evers']",['Raoul Peck']
167296,"['Lew Ayres', 'Robert Armstrong', 'Jean Harlow', 'John Miljan', 'Edward Dillon']",['Tod Browning']
167370,"['Michael Fassbender', 'Marion Cotillard', 'Jeremy Irons', 'Brendan Gleeson', 'Charlotte Rampling']",['Justin Kurzel']
167380,"['Josh Gad', 'K.J. Apa', 'Britt Robertson', 'Dennis Quaid', 'Peggy Lipton']",['Lasse Hallström']
167538,"['Jackie Vernon', 'Loren Schein', 'Al Troupe', 'Marla Simon', 'Claire Ginsberg']",['Wayne Berwick']
167570,,
167634,"['Charlie Day', 'Ice Cube', 'Tracy Morgan', 'Jillian Bell', 'Christina Hendricks']",['Richie Keen']
167706,"['Hank Rogerson', 'Jilann Spitzmiller', 'James Stemple', 'Shana Hagan']",['Hank Rogerson']
167732,"['Luke Treadaway', 'Ruta Gedmintas', 'Joanne Froggatt', 'Anthony Stewart Head', 'Caroline Goodall']",['Roger Spottiswoode']
167746,"['Will Arnett', 'Zach Galifianakis', 'Michael Cera', 'Rosario Dawson', 'Ralph Fiennes']",['Chris McKay']
167772,"['Trey Parker', 'Matt Stone']","['Trey Parker', 'Matt Stone']"
167790,"['Semyon Treskunov', 'Anastasiya Bogatyreva', 'Konstantin Khabenskiy', 'Irina Denisova', 'Mikhail Efremov']",['Oksana Karas']
